test_data_id,profit_per_user,model_size,module_count,topology_degree,bandwidth,gpu_cost,memory_cost,bandwidth_cost,computation_ability,memory_ability,multi_func_error,single_func_error,multi_func_min_cost_cost,multi_func_min_cost_deploy_cost,multi_func_min_cost_comm_cost,multi_func_min_cost_profit,multi_func_min_cost_users,multi_func_profit_cost,multi_func_profit_deploy_cost,multi_func_profit_comm_cost,multi_func_profit_profit,multi_func_profit_users,multi_func_worst_profit_cost,multi_func_worst_profit_deploy_cost,multi_func_worst_profit_comm_cost,multi_func_worst_profit_profit,multi_func_worst_profit_users,multi_func_max_users_cost,multi_func_max_users_deploy_cost,multi_func_max_users_comm_cost,multi_func_max_users_profit,multi_func_max_users_users,single_func_cost,single_func_deploy_cost,single_func_comm_cost,single_func_profit,single_func_users
2926,200,13000000000,5,5,100,0.004,0.001,0.1,12000,50000,,,100.99547511312218,98.82352941176471,2.171945701357466,116.19909502262442,1.085972850678733,242.30769230769232,210.0,32.30769230769231,219.23076923076917,2.3076923076923075,1576.246153846154,1464.0,112.24615384615386,-837.7846153846154,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,132.0,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,132.0,3.6923076923076925
2928,250,13000000000,5,5,100,0.004,0.001,0.1,12000,50000,,,100.99547511312218,98.82352941176471,2.171945701357466,170.49773755656108,1.085972850678733,242.30769230769232,210.0,32.30769230769231,334.6153846153846,2.3076923076923075,1576.246153846154,1464.0,112.24615384615386,-653.1692307692308,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,316.61538461538464,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,316.61538461538464,3.6923076923076925
2932,350,13000000000,5,5,100,0.004,0.001,0.1,12000,50000,,,100.99547511312218,98.82352941176471,2.171945701357466,279.09502262443436,1.085972850678733,606.4615384615385,501.6,104.86153846153847,685.8461538461539,3.6923076923076925,1576.246153846154,1464.0,112.24615384615386,-283.9384615384615,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,685.8461538461539,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,685.8461538461539,3.6923076923076925
2933,375,13000000000,5,5,100,0.004,0.001,0.1,12000,50000,,,100.99547511312218,98.82352941176471,2.171945701357466,306.24434389140265,1.085972850678733,606.4615384615385,501.6,104.86153846153847,778.1538461538463,3.6923076923076925,1576.246153846154,1464.0,112.24615384615386,-191.63076923076915,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,778.1538461538463,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,778.1538461538463,3.6923076923076925
2934,400,13000000000,5,5,100,0.004,0.001,0.1,12000,50000,,,100.99547511312218,98.82352941176471,2.171945701357466,333.39366515837105,1.085972850678733,606.4615384615385,501.6,104.86153846153847,870.4615384615385,3.6923076923076925,1177.0549450549452,1059.4285714285716,117.62637362637363,-122.10989010989033,2.6373626373626373,606.4615384615385,501.6,104.86153846153847,870.4615384615385,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,870.4615384615385,3.6923076923076925
2935,200,13000000000,5,5,100,0.004,0.001,0.1,12000,60000,,,100.99547511312218,98.82352941176471,2.171945701357466,116.19909502262442,1.085972850678733,242.30769230769232,210.0,32.30769230769231,219.23076923076917,2.3076923076923075,1576.246153846154,1464.0,112.24615384615386,-837.7846153846154,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,132.0,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,132.0,3.6923076923076925
2936,225,13000000000,5,5,100,0.004,0.001,0.1,12000,60000,,,100.99547511312218,98.82352941176471,2.171945701357466,143.34841628959273,1.085972850678733,242.30769230769232,210.0,32.30769230769231,276.92307692307685,2.3076923076923075,1576.246153846154,1464.0,112.24615384615386,-745.4769230769231,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,224.30769230769238,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,224.30769230769238,3.6923076923076925
2937,250,13000000000,5,5,100,0.004,0.001,0.1,12000,60000,,,100.99547511312218,98.82352941176471,2.171945701357466,170.49773755656108,1.085972850678733,242.30769230769232,210.0,32.30769230769231,334.6153846153846,2.3076923076923075,1576.246153846154,1464.0,112.24615384615386,-653.1692307692308,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,316.61538461538464,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,316.61538461538464,3.6923076923076925
2939,300,13000000000,5,5,100,0.004,0.001,0.1,12000,60000,,,100.99547511312218,98.82352941176471,2.171945701357466,224.7963800904977,1.085972850678733,606.4615384615385,501.6,104.86153846153847,501.2307692307694,3.6923076923076925,1576.246153846154,1464.0,112.24615384615386,-468.55384615384605,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,501.2307692307694,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,501.2307692307694,3.6923076923076925
2938,275,13000000000,5,5,100,0.004,0.001,0.1,12000,60000,,,100.99547511312218,98.82352941176471,2.171945701357466,197.64705882352936,1.085972850678733,606.4615384615385,501.6,104.86153846153847,408.923076923077,3.6923076923076925,1576.246153846154,1464.0,112.24615384615386,-560.8615384615384,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,408.923076923077,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,408.923076923077,3.6923076923076925
2940,325,13000000000,5,5,100,0.004,0.001,0.1,12000,60000,,,100.99547511312218,98.82352941176471,2.171945701357466,251.94570135746605,1.085972850678733,606.4615384615385,501.6,104.86153846153847,593.5384615384615,3.6923076923076925,1576.246153846154,1464.0,112.24615384615386,-376.2461538461539,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,593.5384615384615,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,593.5384615384615,3.6923076923076925
2941,350,13000000000,5,5,100,0.004,0.001,0.1,12000,60000,,,100.99547511312218,98.82352941176471,2.171945701357466,279.09502262443436,1.085972850678733,606.4615384615385,501.6,104.86153846153847,685.8461538461539,3.6923076923076925,1576.246153846154,1464.0,112.24615384615386,-283.9384615384615,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,685.8461538461539,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,685.8461538461539,3.6923076923076925
2942,375,13000000000,5,5,100,0.004,0.001,0.1,12000,60000,,,100.99547511312218,98.82352941176471,2.171945701357466,306.24434389140265,1.085972850678733,606.4615384615385,501.6,104.86153846153847,778.1538461538463,3.6923076923076925,1576.246153846154,1464.0,112.24615384615386,-191.63076923076915,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,778.1538461538463,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,778.1538461538463,3.6923076923076925
2943,400,13000000000,5,5,100,0.004,0.001,0.1,12000,60000,,,100.99547511312218,98.82352941176471,2.171945701357466,333.39366515837105,1.085972850678733,606.4615384615385,501.6,104.86153846153847,870.4615384615385,3.6923076923076925,1177.0549450549452,1059.4285714285716,117.62637362637363,-122.10989010989033,2.6373626373626373,606.4615384615385,501.6,104.86153846153847,870.4615384615385,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,870.4615384615385,3.6923076923076925
2944,200,13000000000,5,5,100,0.004,0.001,0.1,12000,65000,,,100.99547511312218,98.82352941176471,2.171945701357466,116.19909502262442,1.085972850678733,242.30769230769232,210.0,32.30769230769231,219.23076923076917,2.3076923076923075,1576.246153846154,1464.0,112.24615384615386,-837.7846153846154,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,132.0,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,132.0,3.6923076923076925
2945,225,13000000000,5,5,100,0.004,0.001,0.1,12000,65000,,,100.99547511312218,98.82352941176471,2.171945701357466,143.34841628959273,1.085972850678733,242.30769230769232,210.0,32.30769230769231,276.92307692307685,2.3076923076923075,1576.246153846154,1464.0,112.24615384615386,-745.4769230769231,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,224.30769230769238,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,224.30769230769238,3.6923076923076925
2946,250,13000000000,5,5,100,0.004,0.001,0.1,12000,65000,,,100.99547511312218,98.82352941176471,2.171945701357466,170.49773755656108,1.085972850678733,242.30769230769232,210.0,32.30769230769231,334.6153846153846,2.3076923076923075,1576.246153846154,1464.0,112.24615384615386,-653.1692307692308,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,316.61538461538464,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,316.61538461538464,3.6923076923076925
2950,350,13000000000,5,5,100,0.004,0.001,0.1,12000,65000,,,100.99547511312218,98.82352941176471,2.171945701357466,279.09502262443436,1.085972850678733,606.4615384615385,501.6,104.86153846153847,685.8461538461539,3.6923076923076925,1576.246153846154,1464.0,112.24615384615386,-283.9384615384615,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,685.8461538461539,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,685.8461538461539,3.6923076923076925
2947,275,13000000000,5,5,100,0.004,0.001,0.1,12000,65000,,,100.99547511312218,98.82352941176471,2.171945701357466,197.64705882352936,1.085972850678733,606.4615384615385,501.6,104.86153846153847,408.923076923077,3.6923076923076925,1576.246153846154,1464.0,112.24615384615386,-560.8615384615384,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,408.923076923077,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,408.923076923077,3.6923076923076925
2949,325,13000000000,5,5,100,0.004,0.001,0.1,12000,65000,,,100.99547511312218,98.82352941176471,2.171945701357466,251.94570135746605,1.085972850678733,606.4615384615385,501.6,104.86153846153847,593.5384615384615,3.6923076923076925,1576.246153846154,1464.0,112.24615384615386,-376.2461538461539,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,593.5384615384615,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,593.5384615384615,3.6923076923076925
2948,300,13000000000,5,5,100,0.004,0.001,0.1,12000,65000,,,100.99547511312218,98.82352941176471,2.171945701357466,224.7963800904977,1.085972850678733,606.4615384615385,501.6,104.86153846153847,501.2307692307694,3.6923076923076925,1576.246153846154,1464.0,112.24615384615386,-468.55384615384605,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,501.2307692307694,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,501.2307692307694,3.6923076923076925
2951,375,13000000000,5,5,100,0.004,0.001,0.1,12000,65000,,,100.99547511312218,98.82352941176471,2.171945701357466,306.24434389140265,1.085972850678733,606.4615384615385,501.6,104.86153846153847,778.1538461538463,3.6923076923076925,1576.246153846154,1464.0,112.24615384615386,-191.63076923076915,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,778.1538461538463,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,778.1538461538463,3.6923076923076925
2952,400,13000000000,5,5,100,0.004,0.001,0.1,12000,65000,,,100.99547511312218,98.82352941176471,2.171945701357466,333.39366515837105,1.085972850678733,606.4615384615385,501.6,104.86153846153847,870.4615384615385,3.6923076923076925,1177.0549450549452,1059.4285714285716,117.62637362637363,-122.10989010989033,2.6373626373626373,606.4615384615385,501.6,104.86153846153847,870.4615384615385,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,870.4615384615385,3.6923076923076925
2954,225,13000000000,5,5,100,0.004,0.001,0.1,12000,70000,,,100.99547511312218,98.82352941176471,2.171945701357466,143.34841628959273,1.085972850678733,242.30769230769232,210.0,32.30769230769231,276.92307692307685,2.3076923076923075,1576.246153846154,1464.0,112.24615384615386,-745.4769230769231,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,224.30769230769238,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,224.30769230769238,3.6923076923076925
2953,200,13000000000,5,5,100,0.004,0.001,0.1,12000,70000,,,100.99547511312218,98.82352941176471,2.171945701357466,116.19909502262442,1.085972850678733,242.30769230769232,210.0,32.30769230769231,219.23076923076917,2.3076923076923075,1576.246153846154,1464.0,112.24615384615386,-837.7846153846154,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,132.0,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,132.0,3.6923076923076925
2955,250,13000000000,5,5,100,0.004,0.001,0.1,12000,70000,,,100.99547511312218,98.82352941176471,2.171945701357466,170.49773755656108,1.085972850678733,242.30769230769232,210.0,32.30769230769231,334.6153846153846,2.3076923076923075,1576.246153846154,1464.0,112.24615384615386,-653.1692307692308,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,316.61538461538464,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,316.61538461538464,3.6923076923076925
2956,275,13000000000,5,5,100,0.004,0.001,0.1,12000,70000,,,100.99547511312218,98.82352941176471,2.171945701357466,197.64705882352936,1.085972850678733,606.4615384615385,501.6,104.86153846153847,408.923076923077,3.6923076923076925,1576.246153846154,1464.0,112.24615384615386,-560.8615384615384,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,408.923076923077,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,408.923076923077,3.6923076923076925
2957,300,13000000000,5,5,100,0.004,0.001,0.1,12000,70000,,,100.99547511312218,98.82352941176471,2.171945701357466,224.7963800904977,1.085972850678733,606.4615384615385,501.6,104.86153846153847,501.2307692307694,3.6923076923076925,1576.246153846154,1464.0,112.24615384615386,-468.55384615384605,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,501.2307692307694,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,501.2307692307694,3.6923076923076925
2958,325,13000000000,5,5,100,0.004,0.001,0.1,12000,70000,,,100.99547511312218,98.82352941176471,2.171945701357466,251.94570135746605,1.085972850678733,606.4615384615385,501.6,104.86153846153847,593.5384615384615,3.6923076923076925,1576.246153846154,1464.0,112.24615384615386,-376.2461538461539,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,593.5384615384615,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,593.5384615384615,3.6923076923076925
2959,350,13000000000,5,5,100,0.004,0.001,0.1,12000,70000,,,100.99547511312218,98.82352941176471,2.171945701357466,279.09502262443436,1.085972850678733,606.4615384615385,501.6,104.86153846153847,685.8461538461539,3.6923076923076925,1576.246153846154,1464.0,112.24615384615386,-283.9384615384615,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,685.8461538461539,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,685.8461538461539,3.6923076923076925
2961,400,13000000000,5,5,100,0.004,0.001,0.1,12000,70000,,,100.99547511312218,98.82352941176471,2.171945701357466,333.39366515837105,1.085972850678733,606.4615384615385,501.6,104.86153846153847,870.4615384615385,3.6923076923076925,1177.0549450549452,1059.4285714285716,117.62637362637363,-122.10989010989033,2.6373626373626373,606.4615384615385,501.6,104.86153846153847,870.4615384615385,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,870.4615384615385,3.6923076923076925
2960,375,13000000000,5,5,100,0.004,0.001,0.1,12000,70000,,,100.99547511312218,98.82352941176471,2.171945701357466,306.24434389140265,1.085972850678733,606.4615384615385,501.6,104.86153846153847,778.1538461538463,3.6923076923076925,1576.246153846154,1464.0,112.24615384615386,-191.63076923076915,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,778.1538461538463,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,778.1538461538463,3.6923076923076925
2963,225,13000000000,5,5,100,0.004,0.001,0.1,12000,75000,,,100.99547511312218,98.82352941176471,2.171945701357466,143.34841628959273,1.085972850678733,242.30769230769232,210.0,32.30769230769231,276.92307692307685,2.3076923076923075,1576.246153846154,1464.0,112.24615384615386,-745.4769230769231,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,224.30769230769238,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,224.30769230769238,3.6923076923076925
2962,200,13000000000,5,5,100,0.004,0.001,0.1,12000,75000,,,100.99547511312218,98.82352941176471,2.171945701357466,116.19909502262442,1.085972850678733,242.30769230769232,210.0,32.30769230769231,219.23076923076917,2.3076923076923075,1576.246153846154,1464.0,112.24615384615386,-837.7846153846154,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,132.0,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,132.0,3.6923076923076925
2964,250,13000000000,5,5,100,0.004,0.001,0.1,12000,75000,,,100.99547511312218,98.82352941176471,2.171945701357466,170.49773755656108,1.085972850678733,242.30769230769232,210.0,32.30769230769231,334.6153846153846,2.3076923076923075,1576.246153846154,1464.0,112.24615384615386,-653.1692307692308,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,316.61538461538464,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,316.61538461538464,3.6923076923076925
2966,300,13000000000,5,5,100,0.004,0.001,0.1,12000,75000,,,100.99547511312218,98.82352941176471,2.171945701357466,224.7963800904977,1.085972850678733,606.4615384615385,501.6,104.86153846153847,501.2307692307694,3.6923076923076925,1576.246153846154,1464.0,112.24615384615386,-468.55384615384605,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,501.2307692307694,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,501.2307692307694,3.6923076923076925
