test_data_id,profit_per_user,model_size,module_count,topology_degree,bandwidth,gpu_cost,memory_cost,bandwidth_cost,computation_ability,memory_ability,multi_func_error,single_func_error,multi_func_min_cost_cost,multi_func_min_cost_deploy_cost,multi_func_min_cost_comm_cost,multi_func_min_cost_profit,multi_func_min_cost_users,multi_func_profit_cost,multi_func_profit_deploy_cost,multi_func_profit_comm_cost,multi_func_profit_profit,multi_func_profit_users,multi_func_worst_profit_cost,multi_func_worst_profit_deploy_cost,multi_func_worst_profit_comm_cost,multi_func_worst_profit_profit,multi_func_worst_profit_users,multi_func_max_users_cost,multi_func_max_users_deploy_cost,multi_func_max_users_comm_cost,multi_func_max_users_profit,multi_func_max_users_users,single_func_cost,single_func_deploy_cost,single_func_comm_cost,single_func_profit,single_func_users
3565,50,13000000000,4,5,100,0.004,0.001,0.1,22000,45000,,,105.0,105.0,0.0,-47.307692307692314,1.1538461538461537,105.0,105.0,0.0,-47.307692307692314,1.1538461538461537,1666.923076923077,1550.0,116.92307692307693,-1474.6153846153845,3.8461538461538463,523.0769230769231,440.0,83.07692307692308,-330.7692307692308,3.8461538461538463,523.0769230769231,440.0,83.07692307692308,-330.7692307692308,3.8461538461538463
3563,0,13000000000,4,5,100,0.004,0.001,0.1,22000,45000,,,105.0,105.0,0.0,-105.0,1.1538461538461537,105.0,105.0,0.0,-105.0,1.1538461538461537,1666.923076923077,1550.0,116.92307692307693,-1666.923076923077,3.8461538461538463,523.0769230769231,440.0,83.07692307692308,-523.0769230769231,3.8461538461538463,523.0769230769231,440.0,83.07692307692308,-523.0769230769231,3.8461538461538463
3566,75,13000000000,4,5,100,0.004,0.001,0.1,22000,45000,,,105.0,105.0,0.0,-18.461538461538467,1.1538461538461537,105.0,105.0,0.0,-18.461538461538467,1.1538461538461537,1666.923076923077,1550.0,116.92307692307693,-1378.4615384615386,3.8461538461538463,523.0769230769231,440.0,83.07692307692308,-234.61538461538464,3.8461538461538463,523.0769230769231,440.0,83.07692307692308,-234.61538461538464,3.8461538461538463
3567,100,13000000000,4,5,100,0.004,0.001,0.1,22000,45000,,,105.0,105.0,0.0,10.384615384615373,1.1538461538461537,195.94405594405595,190.9090909090909,5.034965034965036,13.84615384615384,2.097902097902098,1666.923076923077,1550.0,116.92307692307693,-1282.3076923076924,3.8461538461538463,523.0769230769231,440.0,83.07692307692308,-138.46153846153845,3.8461538461538463,523.0769230769231,440.0,83.07692307692308,-138.46153846153845,3.8461538461538463
3568,125,13000000000,4,5,100,0.004,0.001,0.1,22000,45000,,,105.0,105.0,0.0,39.230769230769226,1.1538461538461537,221.07692307692307,210.0,11.076923076923077,67.38461538461539,2.3076923076923075,1666.923076923077,1550.0,116.92307692307693,-1186.1538461538462,3.8461538461538463,523.0769230769231,440.0,83.07692307692308,-42.30769230769232,3.8461538461538463,523.0769230769231,440.0,83.07692307692308,-42.30769230769232,3.8461538461538463
3569,150,13000000000,4,5,100,0.004,0.001,0.1,22000,45000,,,105.0,105.0,0.0,68.07692307692307,1.1538461538461537,221.07692307692307,210.0,11.076923076923077,125.07692307692307,2.3076923076923075,1666.923076923077,1550.0,116.92307692307693,-1090.0,3.8461538461538463,523.0769230769231,440.0,83.07692307692308,53.84615384615381,3.8461538461538463,523.0769230769231,440.0,83.07692307692308,53.84615384615381,3.8461538461538463
3570,175,13000000000,4,5,100,0.004,0.001,0.1,22000,45000,,,105.0,105.0,0.0,96.9230769230769,1.1538461538461537,221.07692307692307,210.0,11.076923076923077,182.76923076923075,2.3076923076923075,1666.923076923077,1550.0,116.92307692307693,-993.8461538461538,3.8461538461538463,523.0769230769231,440.0,83.07692307692308,150.0,3.8461538461538463,523.0769230769231,440.0,83.07692307692308,150.0,3.8461538461538463
3572,225,13000000000,4,5,100,0.004,0.001,0.1,22000,45000,,,105.0,105.0,0.0,154.61538461538458,1.1538461538461537,523.0769230769231,440.0,83.07692307692308,342.30769230769226,3.8461538461538463,1666.923076923077,1550.0,116.92307692307693,-801.5384615384615,3.8461538461538463,523.0769230769231,440.0,83.07692307692308,342.30769230769226,3.8461538461538463,523.0769230769231,440.0,83.07692307692308,342.30769230769226,3.8461538461538463
3575,300,13000000000,4,5,100,0.004,0.001,0.1,22000,45000,,,105.0,105.0,0.0,241.15384615384613,1.1538461538461537,523.0769230769231,440.0,83.07692307692308,630.7692307692307,3.8461538461538463,1666.923076923077,1550.0,116.92307692307693,-513.0769230769231,3.8461538461538463,523.0769230769231,440.0,83.07692307692308,630.7692307692307,3.8461538461538463,523.0769230769231,440.0,83.07692307692308,630.7692307692307,3.8461538461538463
3571,200,13000000000,4,5,100,0.004,0.001,0.1,22000,45000,,,105.0,105.0,0.0,125.76923076923075,1.1538461538461537,523.0769230769231,440.0,83.07692307692308,246.1538461538462,3.8461538461538463,1666.923076923077,1550.0,116.92307692307693,-897.6923076923076,3.8461538461538463,523.0769230769231,440.0,83.07692307692308,246.1538461538462,3.8461538461538463,523.0769230769231,440.0,83.07692307692308,246.1538461538462,3.8461538461538463
3580,100,13000000000,4,5,100,0.004,0.001,0.1,22000,50000,,,116.66666666666667,116.66666666666667,0.0,11.538461538461533,1.2820512820512822,217.71561771561773,212.12121212121212,5.594405594405596,15.384615384615387,2.331002331002331,1852.1367521367522,1722.2222222222222,129.91452991452994,-1424.7863247863247,4.273504273504273,581.1965811965812,488.8888888888889,92.3076923076923,-153.8461538461538,4.273504273504273,581.1965811965812,488.8888888888889,92.3076923076923,-153.8461538461538,4.273504273504273
3576,0,13000000000,4,5,100,0.004,0.001,0.1,22000,50000,,,116.66666666666667,116.66666666666667,0.0,-116.66666666666667,1.2820512820512822,116.66666666666667,116.66666666666667,0.0,-116.66666666666667,1.2820512820512822,1852.1367521367522,1722.2222222222222,129.91452991452994,-1852.1367521367522,4.273504273504273,581.1965811965812,488.8888888888889,92.3076923076923,-581.1965811965812,4.273504273504273,581.1965811965812,488.8888888888889,92.3076923076923,-581.1965811965812,4.273504273504273
3573,250,13000000000,4,5,100,0.004,0.001,0.1,22000,45000,,,105.0,105.0,0.0,183.46153846153845,1.1538461538461537,523.0769230769231,440.0,83.07692307692308,438.46153846153845,3.8461538461538463,1666.923076923077,1550.0,116.92307692307693,-705.3846153846154,3.8461538461538463,523.0769230769231,440.0,83.07692307692308,438.46153846153845,3.8461538461538463,523.0769230769231,440.0,83.07692307692308,438.46153846153845,3.8461538461538463
3574,275,13000000000,4,5,100,0.004,0.001,0.1,22000,45000,,,105.0,105.0,0.0,212.30769230769226,1.1538461538461537,523.0769230769231,440.0,83.07692307692308,534.6153846153845,3.8461538461538463,1666.923076923077,1550.0,116.92307692307693,-609.2307692307693,3.8461538461538463,523.0769230769231,440.0,83.07692307692308,534.6153846153845,3.8461538461538463,523.0769230769231,440.0,83.07692307692308,534.6153846153845,3.8461538461538463
3577,25,13000000000,4,5,100,0.004,0.001,0.1,22000,50000,,,116.66666666666667,116.66666666666667,0.0,-84.61538461538461,1.2820512820512822,116.66666666666667,116.66666666666667,0.0,-84.61538461538461,1.2820512820512822,1852.1367521367522,1722.2222222222222,129.91452991452994,-1745.2991452991453,4.273504273504273,581.1965811965812,488.8888888888889,92.3076923076923,-474.35897435897436,4.273504273504273,581.1965811965812,488.8888888888889,92.3076923076923,-474.35897435897436,4.273504273504273
3581,125,13000000000,4,5,100,0.004,0.001,0.1,22000,50000,,,116.66666666666667,116.66666666666667,0.0,43.589743589743605,1.2820512820512822,245.6410256410257,233.33333333333337,12.30769230769231,74.87179487179486,2.5641025641025643,1852.1367521367522,1722.2222222222222,129.91452991452994,-1317.948717948718,4.273504273504273,581.1965811965812,488.8888888888889,92.3076923076923,-47.008547008547,4.273504273504273,581.1965811965812,488.8888888888889,92.3076923076923,-47.008547008547,4.273504273504273
3578,50,13000000000,4,5,100,0.004,0.001,0.1,22000,50000,,,116.66666666666667,116.66666666666667,0.0,-52.56410256410257,1.2820512820512822,116.66666666666667,116.66666666666667,0.0,-52.56410256410257,1.2820512820512822,1852.1367521367522,1722.2222222222222,129.91452991452994,-1638.4615384615386,4.273504273504273,581.1965811965812,488.8888888888889,92.3076923076923,-367.5213675213675,4.273504273504273,581.1965811965812,488.8888888888889,92.3076923076923,-367.5213675213675,4.273504273504273
3582,150,13000000000,4,5,100,0.004,0.001,0.1,22000,50000,,,116.66666666666667,116.66666666666667,0.0,75.64102564102565,1.2820512820512822,245.6410256410257,233.33333333333337,12.30769230769231,138.97435897435895,2.5641025641025643,1852.1367521367522,1722.2222222222222,129.91452991452994,-1211.1111111111113,4.273504273504273,581.1965811965812,488.8888888888889,92.3076923076923,59.829059829059815,4.273504273504273,581.1965811965812,488.8888888888889,92.3076923076923,59.829059829059815,4.273504273504273
3579,75,13000000000,4,5,100,0.004,0.001,0.1,22000,50000,,,116.66666666666667,116.66666666666667,0.0,-20.51282051282051,1.2820512820512822,116.66666666666667,116.66666666666667,0.0,-20.51282051282051,1.2820512820512822,1852.1367521367522,1722.2222222222222,129.91452991452994,-1531.6239316239316,4.273504273504273,581.1965811965812,488.8888888888889,92.3076923076923,-260.6837606837607,4.273504273504273,581.1965811965812,488.8888888888889,92.3076923076923,-260.6837606837607,4.273504273504273
3583,175,13000000000,4,5,100,0.004,0.001,0.1,22000,50000,,,116.66666666666667,116.66666666666667,0.0,107.6923076923077,1.2820512820512822,245.6410256410257,233.33333333333337,12.30769230769231,203.07692307692304,2.5641025641025643,1852.1367521367522,1722.2222222222222,129.91452991452994,-1104.2735042735044,4.273504273504273,581.1965811965812,488.8888888888889,92.3076923076923,166.66666666666663,4.273504273504273,581.1965811965812,488.8888888888889,92.3076923076923,166.66666666666663,4.273504273504273
3584,200,13000000000,4,5,100,0.004,0.001,0.1,22000,50000,,,116.66666666666667,116.66666666666667,0.0,139.74358974358972,1.2820512820512822,581.1965811965812,488.8888888888889,92.3076923076923,273.50427350427356,4.273504273504273,1852.1367521367522,1722.2222222222222,129.91452991452994,-997.4358974358975,4.273504273504273,581.1965811965812,488.8888888888889,92.3076923076923,273.50427350427356,4.273504273504273,581.1965811965812,488.8888888888889,92.3076923076923,273.50427350427356,4.273504273504273
3586,250,13000000000,4,5,100,0.004,0.001,0.1,22000,50000,,,116.66666666666667,116.66666666666667,0.0,203.84615384615387,1.2820512820512822,581.1965811965812,488.8888888888889,92.3076923076923,487.1794871794872,4.273504273504273,1852.1367521367522,1722.2222222222222,129.91452991452994,-783.7606837606838,4.273504273504273,581.1965811965812,488.8888888888889,92.3076923076923,487.1794871794872,4.273504273504273,581.1965811965812,488.8888888888889,92.3076923076923,487.1794871794872,4.273504273504273
3585,225,13000000000,4,5,100,0.004,0.001,0.1,22000,50000,,,116.66666666666667,116.66666666666667,0.0,171.79487179487182,1.2820512820512822,581.1965811965812,488.8888888888889,92.3076923076923,380.34188034188037,4.273504273504273,1852.1367521367522,1722.2222222222222,129.91452991452994,-890.5982905982906,4.273504273504273,581.1965811965812,488.8888888888889,92.3076923076923,380.34188034188037,4.273504273504273,581.1965811965812,488.8888888888889,92.3076923076923,380.34188034188037,4.273504273504273
3587,275,13000000000,4,5,100,0.004,0.001,0.1,22000,50000,,,116.66666666666667,116.66666666666667,0.0,235.8974358974359,1.2820512820512822,581.1965811965812,488.8888888888889,92.3076923076923,594.0170940170941,4.273504273504273,1852.1367521367522,1722.2222222222222,129.91452991452994,-676.9230769230769,4.273504273504273,581.1965811965812,488.8888888888889,92.3076923076923,594.0170940170941,4.273504273504273,581.1965811965812,488.8888888888889,92.3076923076923,594.0170940170941,4.273504273504273
3589,0,13000000000,4,5,100,0.004,0.001,0.1,22000,60000,,,140.0,140.0,0.0,-140.0,1.5384615384615385,140.0,140.0,0.0,-140.0,1.5384615384615385,2222.564102564103,2066.666666666667,155.8974358974359,-2222.564102564103,5.128205128205129,697.4358974358976,586.6666666666667,110.76923076923079,-697.4358974358976,5.128205128205129,697.4358974358976,586.6666666666667,110.76923076923079,-697.4358974358976,5.128205128205129
3591,50,13000000000,4,5,100,0.004,0.001,0.1,22000,60000,,,140.0,140.0,0.0,-63.076923076923066,1.5384615384615385,140.0,140.0,0.0,-63.076923076923066,1.5384615384615385,2222.564102564103,2066.666666666667,155.8974358974359,-1966.1538461538466,5.128205128205129,697.4358974358976,586.6666666666667,110.76923076923079,-441.02564102564116,5.128205128205129,697.4358974358976,586.6666666666667,110.76923076923079,-441.02564102564116,5.128205128205129
3590,25,13000000000,4,5,100,0.004,0.001,0.1,22000,60000,,,140.0,140.0,0.0,-101.53846153846153,1.5384615384615385,140.0,140.0,0.0,-101.53846153846153,1.5384615384615385,2222.564102564103,2066.666666666667,155.8974358974359,-2094.3589743589746,5.128205128205129,697.4358974358976,586.6666666666667,110.76923076923079,-569.2307692307694,5.128205128205129,697.4358974358976,586.6666666666667,110.76923076923079,-569.2307692307694,5.128205128205129
3588,300,13000000000,4,5,100,0.004,0.001,0.1,22000,50000,,,116.66666666666667,116.66666666666667,0.0,267.94871794871796,1.2820512820512822,581.1965811965812,488.8888888888889,92.3076923076923,700.8547008547008,4.273504273504273,1852.1367521367522,1722.2222222222222,129.91452991452994,-570.0854700854702,4.273504273504273,581.1965811965812,488.8888888888889,92.3076923076923,700.8547008547008,4.273504273504273,581.1965811965812,488.8888888888889,92.3076923076923,700.8547008547008,4.273504273504273
3593,100,13000000000,4,5,100,0.004,0.001,0.1,22000,60000,,,140.0,140.0,0.0,13.846153846153868,1.5384615384615385,261.2587412587412,254.54545454545453,6.713286713286714,18.46153846153851,2.797202797202797,2222.564102564103,2066.666666666667,155.8974358974359,-1709.7435897435903,5.128205128205129,697.4358974358976,586.6666666666667,110.76923076923079,-184.61538461538476,5.128205128205129,697.4358974358976,586.6666666666667,110.76923076923079,-184.61538461538476,5.128205128205129
3594,125,13000000000,4,5,100,0.004,0.001,0.1,22000,60000,,,140.0,140.0,0.0,52.30769230769232,1.5384615384615385,294.7692307692308,280.0,14.76923076923077,89.84615384615387,3.076923076923077,2222.564102564103,2066.666666666667,155.8974358974359,-1581.538461538462,5.128205128205129,697.4358974358976,586.6666666666667,110.76923076923079,-56.410256410256466,5.128205128205129,697.4358974358976,586.6666666666667,110.76923076923079,-56.410256410256466,5.128205128205129
3596,175,13000000000,4,5,100,0.004,0.001,0.1,22000,60000,,,140.0,140.0,0.0,129.23076923076923,1.5384615384615385,294.7692307692308,280.0,14.76923076923077,243.69230769230768,3.076923076923077,2222.564102564103,2066.666666666667,155.8974358974359,-1325.1282051282055,5.128205128205129,697.4358974358976,586.6666666666667,110.76923076923079,199.9999999999999,5.128205128205129,697.4358974358976,586.6666666666667,110.76923076923079,199.9999999999999,5.128205128205129
3597,200,13000000000,4,5,100,0.004,0.001,0.1,22000,60000,,,140.0,140.0,0.0,167.69230769230774,1.5384615384615385,697.4358974358976,586.6666666666667,110.76923076923079,328.20512820512806,5.128205128205129,2222.564102564103,2066.666666666667,155.8974358974359,-1196.9230769230774,5.128205128205129,697.4358974358976,586.6666666666667,110.76923076923079,328.20512820512806,5.128205128205129,697.4358974358976,586.6666666666667,110.76923076923079,328.20512820512806,5.128205128205129
3592,75,13000000000,4,5,100,0.004,0.001,0.1,22000,60000,,,140.0,140.0,0.0,-24.615384615384613,1.5384615384615385,140.0,140.0,0.0,-24.615384615384613,1.5384615384615385,2222.564102564103,2066.666666666667,155.8974358974359,-1837.9487179487182,5.128205128205129,697.4358974358976,586.6666666666667,110.76923076923079,-312.82051282051293,5.128205128205129,697.4358974358976,586.6666666666667,110.76923076923079,-312.82051282051293,5.128205128205129
3599,250,13000000000,4,5,100,0.004,0.001,0.1,22000,60000,,,140.0,140.0,0.0,244.61538461538464,1.5384615384615385,697.4358974358976,586.6666666666667,110.76923076923079,584.6153846153846,5.128205128205129,2222.564102564103,2066.666666666667,155.8974358974359,-940.5128205128208,5.128205128205129,697.4358974358976,586.6666666666667,110.76923076923079,584.6153846153846,5.128205128205129,697.4358974358976,586.6666666666667,110.76923076923079,584.6153846153846,5.128205128205129
3602,0,13000000000,4,5,100,0.004,0.001,0.1,22000,65000,,,151.66666666666669,151.66666666666669,0.0,-151.66666666666669,1.6666666666666667,151.66666666666669,151.66666666666669,0.0,-151.66666666666669,1.6666666666666667,2407.7777777777774,2238.8888888888887,168.8888888888889,-2407.7777777777774,5.555555555555555,755.5555555555555,635.5555555555555,120.0,-755.5555555555555,5.555555555555555,755.5555555555555,635.5555555555555,120.0,-755.5555555555555,5.555555555555555
3595,150,13000000000,4,5,100,0.004,0.001,0.1,22000,60000,,,140.0,140.0,0.0,90.76923076923077,1.5384615384615385,294.7692307692308,280.0,14.76923076923077,166.76923076923077,3.076923076923077,2222.564102564103,2066.666666666667,155.8974358974359,-1453.3333333333337,5.128205128205129,697.4358974358976,586.6666666666667,110.76923076923079,71.79487179487171,5.128205128205129,697.4358974358976,586.6666666666667,110.76923076923079,71.79487179487171,5.128205128205129
